summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Unlücky,563,"('PLATINUM', 'IV', 0)",False,520.0,5318896617,1672,True
FPX Neoguri,189,"('PLATINUM', 'I', 6)",True,580.6,5318896617,1672,True
Kimochii Kimchi,265,"('PLATINUM', 'IV', 14)",False,521.4,5318896617,1672,True
Roggens,320,"('PLATINUM', 'III', 43)",False,544.3,5318896617,1672,True
The Mini Moog,107,"('PLATINUM', 'IV', 17)",True,521.7,5318896617,1672,True
luckyfluffysheep,311,"('GOLD', 'I', 79)",False,487.9,5318896617,1672,False
Dusmisoni,56,"('GOLD', 'I', 30)",False,483.0,5318896617,1672,False
Kaeru no Kami,490,"('PLATINUM', 'IV', 61)",False,526.1,5318896617,1672,False
Kingslayerz,42,"('GOLD', 'II', 15)",False,461.5,5318896617,1672,False
Eiernäcken,92,"('PLATINUM', 'III', 28)",False,542.8,5318896617,1672,False
