summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
MrBunzzz,103,"('PLATINUM', 'IV', 0)",False,520.0,5318903295,1299,False
Hélo14,317,"('GOLD', 'II', 33)",False,463.3,5318903295,1299,False
SuperSaltyRiven,198,"('GOLD', 'III', 75)",False,447.5,5318903295,1299,False
Aełin,257,"('GOLD', 'I', 22)",False,482.2,5318903295,1299,False
Ashankura,312,"('GOLD', 'II', 17)",False,461.7,5318903295,1299,False
Pingü 12,350,"('PLATINUM', 'IV', 31)",False,523.1,5318903295,1299,True
mCore Vulcanics,231,"('GOLD', 'I', 0)",False,480.0,5318903295,1299,True
Sikkend,335,"('GOLD', 'II', 29)",False,462.9,5318903295,1299,True
Hannah Wants,290,"('PLATINUM', 'IV', 13)",False,521.3,5318903295,1299,True
Kušh,351,"('PLATINUM', 'IV', 26)",False,522.6,5318903295,1299,True
