summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Papii Juancho,188,"('GOLD', 'I', 31)",False,483.1,5318817817,1125,False
T1 MaRiin,464,"('GOLD', 'I', 0)",False,480.0,5318817817,1125,False
Rushifer,92,"('PLATINUM', 'IV', 0)",False,520.0,5318817817,1125,False
qsteen 0,46,"('GOLD', 'II', 51)",False,465.1,5318817817,1125,False
Gìmli1337,45,"('GOLD', 'III', 53)",False,445.3,5318817817,1125,False
Justcutness,459,"('PLATINUM', 'IV', 0)",False,520.0,5318817817,1125,True
AR GE zirvesi,122,"('PLATINUM', 'IV', 28)",False,522.8,5318817817,1125,True
NΘCTIS 2,262,"('PLATINUM', 'IV', 3)",False,520.3,5318817817,1125,True
BOT Michael,206,"('GOLD', 'II', 10)",False,461.0,5318817817,1125,True
Keenzoo,221,"('PLATINUM', 'IV', 0)",False,520.0,5318817817,1125,True
