summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
CrownieFan01,292,"('GOLD', 'III', 13)",False,441.3,5318839870,1653,True
anselmostruo,317,"('SILVER', 'I', 13)",False,381.3,5318839870,1653,True
ShánDrágø Ky,69,"('SILVER', 'II', 76)",False,367.6,5318839870,1653,True
Adritor199,118,"('SILVER', 'I', 100)",False,390.0,5318839870,1653,True
StOokezZ,345,"('GOLD', 'IV', 0)",False,420.0,5318839870,1653,True
HODORtoire,88,"('SILVER', 'I', 0)",False,380.0,5318839870,1653,False
Fdruidchamp,74,"('SILVER', 'I', 72)",False,387.2,5318839870,1653,False
reita IX,263,"('GOLD', 'IV', 24)",False,422.4,5318839870,1653,False
Harpper42,318,"('SILVER', 'I', 64)",False,386.4,5318839870,1653,False
Awrelio,142,"('SILVER', 'II', 50)",False,365.0,5318839870,1653,False
