summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Snorrkel,245,"('GOLD', 'III', 27)",False,442.7,5318879106,2208,False
Nikko II,245,"('PLATINUM', 'III', 0)",False,540.0,5318879106,2208,False
yami alex,299,"('GOLD', 'I', 75)",False,487.5,5318879106,2208,False
δζλ ι λζδ,338,"('GOLD', 'II', 65)",False,466.5,5318879106,2208,False
Nashogo,313,"('GOLD', 'II', 78)",False,467.8,5318879106,2208,False
A Fancy Sheep,121,"('GOLD', 'II', 63)",False,466.3,5318879106,2208,True
Gustovos,54,"('GOLD', 'I', 100)",False,490.0,5318879106,2208,True
YØSRI,401,"('PLATINUM', 'IV', 0)",False,520.0,5318879106,2208,True
MrFish of Doom,159,"('PLATINUM', 'IV', 44)",False,524.4,5318879106,2208,True
IamStingraY,116,"('GOLD', 'II', 53)",False,465.3,5318879106,2208,True
