summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
DrafMan,437,"('PLATINUM', 'IV', 0)",False,520.0,5318858727,1808,False
appadoo2,176,"('GOLD', 'I', 16)",False,481.6,5318858727,1808,False
YoloCaCa0,181,"('PLATINUM', 'III', 0)",False,540.0,5318858727,1808,False
UnknownDaisy,188,"('PLATINUM', 'IV', 49)",False,524.9,5318858727,1808,False
Harriesmarli,44,"('PLATINUM', 'IV', 22)",False,522.2,5318858727,1808,False
Mounek Fi Rassi ,272,"('PLATINUM', 'IV', 12)",False,521.2,5318858727,1808,True
Kaizooo,387,"('PLATINUM', 'IV', 14)",False,521.4,5318858727,1808,True
ÄLPHA DARKÑèSS,300,"('PLATINUM', 'IV', 52)",False,525.2,5318858727,1808,True
Oppaì Senpai,315,"('PLATINUM', 'IV', 41)",False,524.1,5318858727,1808,True
SenpaiWithHentai,416,"('GOLD', 'I', 78)",False,487.8,5318858727,1808,True
