summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Smurfbobmop,79,"('SILVER', 'II', 80)",True,368.0,5318838088,1861,True
pharao9876,271,"('SILVER', 'I', 15)",False,381.5,5318838088,1861,True
hulyok,87,Unknown,Unknown,Unknown,5318838088,1861,True
x Hog Squeezer x,138,"('SILVER', 'I', 32)",False,383.2,5318838088,1861,True
Génésix,41,"('SILVER', 'II', 21)",False,362.1,5318838088,1861,True
pereci,103,"('SILVER', 'II', 11)",False,361.1,5318838088,1861,False
Mizhipesutae,31,"('SILVER', 'III', 0)",False,340.0,5318838088,1861,False
Steel Bolivar,122,Unknown,Unknown,Unknown,5318838088,1861,False
HEJ12345,37,"('SILVER', 'II', 20)",False,362.0,5318838088,1861,False
WEEB YASUO XD,43,"('SILVER', 'II', 25)",False,362.5,5318838088,1861,False
