summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
DrinkingPressure,294,"('DIAMOND', 'IV', 61)",False,626.1,5318798433,1573,True
ZLD Creativ,234,"('PLATINUM', 'IV', 0)",False,520.0,5318798433,1573,True
I are Baboon,97,"('PLATINUM', 'I', 90)",False,589.0,5318798433,1573,True
AlkaTraZe v1,45,"('PLATINUM', 'II', 48)",False,564.8,5318798433,1573,True
CheckVayne,134,"('PLATINUM', 'I', 11)",False,581.1,5318798433,1573,True
tempdzpoikzqecxo,89,"('PLATINUM', 'III', 2)",False,540.2,5318798433,1573,False
THRÊSH GOD,171,"('PLATINUM', 'IV', 22)",False,522.2,5318798433,1573,False
lezrup,239,"('PLATINUM', 'II', 60)",False,566.0,5318798433,1573,False
Nepheryos II,45,"('PLATINUM', 'I', 27)",False,582.7,5318798433,1573,False
EduAG7,182,"('PLATINUM', 'I', 100)",False,590.0,5318798433,1573,False
