summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
pimentsauce,225,"('GOLD', 'III', 59)",False,445.9,5318891233,1752,True
OoOoOoOoOoOoOoO,390,"('SILVER', 'II', 74)",False,367.4,5318891233,1752,True
BiuBiuDa,406,"('GOLD', 'II', 58)",False,465.8,5318891233,1752,True
RipperBeno,126,"('GOLD', 'IV', 83)",False,428.3,5318891233,1752,True
Vazgard,313,"('GOLD', 'III', 50)",False,445.0,5318891233,1752,True
My name is kings,214,"('GOLD', 'I', 74)",False,487.4,5318891233,1752,False
DIBENPISLIS,40,"('GOLD', 'III', 47)",False,444.7,5318891233,1752,False
Kepø,188,"('GOLD', 'II', 86)",False,468.6,5318891233,1752,False
KeysCore99,386,"('GOLD', 'IV', 13)",False,421.3,5318891233,1752,False
ADxZero,554,"('GOLD', 'IV', 75)",False,427.5,5318891233,1752,False
