summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
hi im kacp,101,"('SILVER', 'I', 67)",False,386.7,5318819454,2079,False
Malinovkardx,146,"('GOLD', 'IV', 13)",False,421.3,5318819454,2079,False
Cuthalion,498,"('GOLD', 'III', 0)",False,440.0,5318819454,2079,False
Katsuo Yuriko,266,"('SILVER', 'I', 100)",False,390.0,5318819454,2079,False
PokerNerd,319,"('GOLD', 'IV', 27)",False,422.7,5318819454,2079,False
YIZHICAONIMA,108,"('GOLD', 'IV', 50)",False,425.0,5318819454,2079,True
Jysco,257,"('GOLD', 'IV', 14)",False,421.4,5318819454,2079,True
smcgtreze,193,"('SILVER', 'I', 73)",False,387.3,5318819454,2079,True
VanPersie00,152,"('GOLD', 'IV', 59)",True,425.9,5318819454,2079,True
heboly,118,"('GOLD', 'IV', 57)",False,425.7,5318819454,2079,True
