summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Spin4Penta,81,"('PLATINUM', 'IV', 59)",False,525.9,5318810382,1932,False
SailorCthun,325,"('GOLD', 'IV', 58)",False,425.8,5318810382,1932,False
MJ xxx,297,"('GOLD', 'III', 54)",False,445.4,5318810382,1932,False
CaptainSp0on,267,"('GOLD', 'I', 6)",False,480.6,5318810382,1932,False
vevacs,86,"('PLATINUM', 'IV', 0)",False,520.0,5318810382,1932,False
dr65002,70,"('GOLD', 'I', 23)",False,482.3,5318810382,1932,True
fnszdeknn,84,"('PLATINUM', 'IV', 6)",False,520.6,5318810382,1932,True
RPG SETT,304,"('GOLD', 'II', 28)",False,462.8,5318810382,1932,True
DarKMasen91,101,"('PLATINUM', 'IV', 0)",False,520.0,5318810382,1932,True
ellion007,87,"('GOLD', 'I', 15)",False,481.5,5318810382,1932,True
