summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Mask Rohff,44,"('IRON', 'III', 72)",False,147.2,5318810396,1463,True
MrDank,145,"('BRONZE', 'II', 0)",False,260.0,5318810396,1463,True
Smo9ee,103,"('BRONZE', 'IV', 56)",False,225.6,5318810396,1463,True
t3non1,49,"('IRON', 'II', 56)",False,165.6,5318810396,1463,True
FistDeathPunch,397,"('BRONZE', 'III', 43)",False,244.3,5318810396,1463,True
SikteLanAMK,48,"('BRONZE', 'II', 0)",False,260.0,5318810396,1463,False
U57Fluxx,115,"('IRON', 'II', 99)",True,169.9,5318810396,1463,False
69Casimiro69,129,"('IRON', 'III', 87)",False,148.7,5318810396,1463,False
Gaelius V7,129,"('IRON', 'II', 29)",False,162.9,5318810396,1463,False
joel reiner,96,"('BRONZE', 'III', 59)",True,245.9,5318810396,1463,False
