summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SanderChelsea,385,"('SILVER', 'I', 10)",False,381.0,5318899706,2260,False
MaddDragon,36,"('SILVER', 'II', 70)",True,367.0,5318899706,2260,False
Swiftyfishy2,90,"('SILVER', 'III', 50)",False,345.0,5318899706,2260,False
smicoo,47,"('SILVER', 'III', 62)",False,346.2,5318899706,2260,False
DeathMeister,141,"('SILVER', 'II', 25)",False,362.5,5318899706,2260,False
Deathzrat,91,"('GOLD', 'IV', 13)",False,421.3,5318899706,2260,True
zplopwqde,54,"('SILVER', 'II', 60)",False,366.0,5318899706,2260,True
Bab0o88,220,"('SILVER', 'I', 8)",False,380.8,5318899706,2260,True
fasan8,332,"('GOLD', 'IV', 67)",False,426.7,5318899706,2260,True
nghqq,293,"('SILVER', 'II', 45)",False,364.5,5318899706,2260,True
