summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
TRU D4mn,77,"('PLATINUM', 'IV', 75)",False,527.5,5318808907,1468,True
SukMyBaguette,369,"('PLATINUM', 'III', 20)",False,542.0,5318808907,1468,True
Toallin,301,"('PLATINUM', 'I', 38)",False,583.8,5318808907,1468,True
IreneG,234,"('GOLD', 'I', 70)",True,487.0,5318808907,1468,True
TL Zvayne,173,"('PLATINUM', 'III', 0)",False,540.0,5318808907,1468,True
SWEEZH,60,"('PLATINUM', 'IV', 35)",False,523.5,5318808907,1468,False
NoName EUW,241,"('PLATINUM', 'IV', 14)",False,521.4,5318808907,1468,False
KRZoxi,66,"('PLATINUM', 'IV', 42)",False,524.2,5318808907,1468,False
WEODEND,69,"('PLATINUM', 'IV', 27)",False,522.7,5318808907,1468,False
Yieveth,345,"('PLATINUM', 'II', 10)",True,561.0,5318808907,1468,False
