summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Gamer1803,178,"('DIAMOND', 'II', 65)",False,666.5,5318819382,1501,False
Houloucouptere ,430,"('DIAMOND', 'I', 0)",False,680.0,5318819382,1501,False
Bubnik,92,"('DIAMOND', 'I', 0)",False,680.0,5318819382,1501,False
LordWojtuś2006pl,218,"('DIAMOND', 'I', 9)",True,680.9,5318819382,1501,False
Flùss,347,"('DIAMOND', 'I', 14)",False,681.4,5318819382,1501,False
garganLOL,91,"('DIAMOND', 'I', 50)",False,685.0,5318819382,1501,True
qwqwwqw,649,"('DIAMOND', 'I', 61)",False,686.1,5318819382,1501,True
Puggi,106,"('DIAMOND', 'I', 51)",False,685.1,5318819382,1501,True
Céddy,123,"('DIAMOND', 'I', 24)",False,682.4,5318819382,1501,True
VIΝ,60,"('DIAMOND', 'II', 5)",True,660.5,5318819382,1501,True
