summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
FredBauer,552,"('GOLD', 'II', 46)",False,464.6,5318895325,2155,True
Brückenmacher,372,"('GOLD', 'I', 69)",True,486.9,5318895325,2155,True
mehmetkacmazim,125,"('GOLD', 'IV', 29)",False,422.9,5318895325,2155,True
S0A SAMCRO ,433,"('PLATINUM', 'III', 43)",False,544.3,5318895325,2155,True
josueRV,223,"('GOLD', 'I', 26)",False,482.6,5318895325,2155,True
FREd Firestone,146,"('GOLD', 'III', 25)",True,442.5,5318895325,2155,False
Freezee94,98,"('GOLD', 'I', 40)",False,484.0,5318895325,2155,False
A Story of Scars,439,"('GOLD', 'II', 1)",False,460.1,5318895325,2155,False
Pinhs,454,"('GOLD', 'II', 60)",False,466.0,5318895325,2155,False
Lyrog,301,"('GOLD', 'II', 54)",False,465.4,5318895325,2155,False
