summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Yiakosuo,206,"('SILVER', 'III', 51)",False,345.1,5318848679,2269,False
bxarts,134,"('SILVER', 'III', 0)",False,340.0,5318848679,2269,False
Sir Bouyachaka,443,"('GOLD', 'IV', 30)",False,423.0,5318848679,2269,False
SuperCorp,92,"('SILVER', 'IV', 43)",False,324.3,5318848679,2269,False
kings right hand,167,"('SILVER', 'II', 72)",False,367.2,5318848679,2269,False
lOmenl,116,"('SILVER', 'II', 40)",False,364.0,5318848679,2269,True
Capidank05,95,"('SILVER', 'II', 80)",True,368.0,5318848679,2269,True
BoaDelDesiertoXD,142,"('SILVER', 'II', 28)",False,362.8,5318848679,2269,True
JJ Avocado,40,"('BRONZE', 'II', 64)",False,266.4,5318848679,2269,True
AndziaDragonLord,37,"('SILVER', 'I', 78)",False,387.8,5318848679,2269,True
