summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
JMV,164,"('GOLD', 'IV', 0)",False,420.0,5318888437,1652,False
somebodysomeone,296,"('SILVER', 'II', 10)",False,361.0,5318888437,1652,False
m4r3k971,244,"('GOLD', 'IV', 0)",False,420.0,5318888437,1652,False
KT Aveo,98,"('GOLD', 'IV', 0)",False,420.0,5318888437,1652,False
H2F Good Guy,170,"('GOLD', 'IV', 0)",False,420.0,5318888437,1652,False
Namsu K,186,"('GOLD', 'IV', 2)",False,420.2,5318888437,1652,True
lalaHolly,358,"('PLATINUM', 'IV', 1)",True,520.1,5318888437,1652,True
Galifar10,229,"('GOLD', 'IV', 14)",False,421.4,5318888437,1652,True
BSB  Swex  ,79,"('GOLD', 'III', 18)",False,441.8,5318888437,1652,True
sherlock1254,134,"('SILVER', 'I', 61)",True,386.1,5318888437,1652,True
