summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
TechnoBoi,463,"('PLATINUM', 'IV', 0)",False,520.0,5318818157,1490,False
SkyDanger,147,"('GOLD', 'I', 0)",False,480.0,5318818157,1490,False
Savatt,177,"('GOLD', 'I', 23)",False,482.3,5318818157,1490,False
wog exterminator,242,"('GOLD', 'II', 69)",True,466.9,5318818157,1490,False
TheMadman V,178,"('GOLD', 'II', 63)",False,466.3,5318818157,1490,False
King Storm,91,"('GOLD', 'I', 42)",False,484.2,5318818157,1490,True
KΞKRA,361,"('PLATINUM', 'IV', 12)",False,521.2,5318818157,1490,True
bulledtime,243,"('PLATINUM', 'IV', 0)",False,520.0,5318818157,1490,True
Ralston,238,"('GOLD', 'II', 31)",False,463.1,5318818157,1490,True
Call Me 88,551,"('PLATINUM', 'IV', 46)",False,524.6,5318818157,1490,True
