summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Olixxa,32,"('SILVER', 'I', 85)",False,388.5,5318904865,1856,True
EASY BOY,37,"('GOLD', 'IV', 11)",False,421.1,5318904865,1856,True
ErOP KUN,32,Unknown,Unknown,Unknown,5318904865,1856,True
Sartados,43,"('BRONZE', 'I', 28)",False,282.8,5318904865,1856,True
Xierpha,82,"('SILVER', 'II', 23)",False,362.3,5318904865,1856,True
Tekarintieni,33,"('BRONZE', 'I', 56)",False,285.6,5318904865,1856,False
Dostakthar,37,Unknown,Unknown,Unknown,5318904865,1856,False
UMADBROXDDIIII,31,"('SILVER', 'IV', 50)",False,325.0,5318904865,1856,False
theDWARFtank,179,"('SILVER', 'III', 15)",False,341.5,5318904865,1856,False
Wenavethella,30,Unknown,Unknown,Unknown,5318904865,1856,False
