summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
30K Judas,264,"('GOLD', 'IV', 37)",True,423.7,5318869377,1569,True
Son Wukon9,344,"('GOLD', 'IV', 80)",False,428.0,5318869377,1569,True
Arya 0 Stark,247,"('SILVER', 'I', 0)",False,380.0,5318869377,1569,True
elias1234x,75,"('GOLD', 'IV', 0)",False,420.0,5318869377,1569,True
Axeng Huang,355,"('GOLD', 'IV', 78)",False,427.8,5318869377,1569,True
GangBáng,539,"('GOLD', 'IV', 33)",False,423.3,5318869377,1569,False
NerfKoreanPeople,82,"('GOLD', 'IV', 30)",False,423.0,5318869377,1569,False
KingDorm,146,"('GOLD', 'IV', 12)",False,421.2,5318869377,1569,False
xiao G G G,165,"('SILVER', 'I', 73)",False,387.3,5318869377,1569,False
mmnmmmmmmmmmmmm,238,"('GOLD', 'II', 57)",False,465.7,5318869377,1569,False
