summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SEX MODE ACTIVED,61,"('PLATINUM', 'III', 73)",True,547.3,5318888451,1298,True
Hide on feeders,135,"('GOLD', 'III', 74)",False,447.4,5318888451,1298,True
Yone a marre ,512,"('GOLD', 'II', 34)",False,463.4,5318888451,1298,True
Arkhangelos,167,"('GOLD', 'II', 27)",False,462.7,5318888451,1298,True
Tchameke,48,"('GOLD', 'IV', 13)",False,421.3,5318888451,1298,True
MFockingJYes,140,"('GOLD', 'III', 76)",False,447.6,5318888451,1298,False
ýxcv,288,"('GOLD', 'II', 37)",False,463.7,5318888451,1298,False
DL Dubsteck,346,"('GOLD', 'III', 6)",False,440.6,5318888451,1298,False
kriptext,44,"('GOLD', 'II', 35)",False,463.5,5318888451,1298,False
Jeffery aka s3x,121,"('GOLD', 'III', 75)",False,447.5,5318888451,1298,False
