summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SG Tocco,121,"('SILVER', 'IV', 84)",False,328.4,5318891888,1752,False
Yaourt au Sperme,121,"('GOLD', 'IV', 23)",False,422.3,5318891888,1752,False
Les super nanas,137,"('SILVER', 'II', 56)",False,365.6,5318891888,1752,False
Thercrix,292,"('GOLD', 'IV', 11)",False,421.1,5318891888,1752,False
kıymalıpudıng,61,"('SILVER', 'II', 43)",False,364.3,5318891888,1752,False
zhendikongbu,175,"('GOLD', 'IV', 0)",False,420.0,5318891888,1752,True
whyimplayingdis,148,"('GOLD', 'IV', 7)",False,420.7,5318891888,1752,True
Rasen2K,163,"('SILVER', 'II', 42)",False,364.2,5318891888,1752,True
Yershov,243,"('GOLD', 'IV', 1)",False,420.1,5318891888,1752,True
ZielRegen,292,"('SILVER', 'I', 76)",False,387.6,5318891888,1752,True
