summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
AkyhitoSan,389,"('GOLD', 'III', 75)",False,447.5,5318887727,1530,False
yaldaa,189,"('GOLD', 'III', 90)",False,449.0,5318887727,1530,False
lmHAKAN,90,"('GOLD', 'III', 34)",False,443.4,5318887727,1530,False
Vucros,255,"('GOLD', 'III', 49)",False,444.9,5318887727,1530,False
Sitrone,253,"('GOLD', 'II', 40)",False,464.0,5318887727,1530,False
TheRand0m,437,"('GOLD', 'III', 45)",False,444.5,5318887727,1530,True
MrKaeI,287,"('GOLD', 'III', 8)",False,440.8,5318887727,1530,True
MoMoKaY,332,"('GOLD', 'II', 61)",False,466.1,5318887727,1530,True
Bank oƒ Yasuo,61,"('GOLD', 'III', 91)",True,449.1,5318887727,1530,True
Hi Im Saiyan,365,"('GOLD', 'II', 30)",False,463.0,5318887727,1530,True
