summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ChibreViolent,327,"('SILVER', 'I', 30)",False,383.0,5318886796,1457,False
pêtro,453,"('SILVER', 'II', 46)",False,364.6,5318886796,1457,False
FlowBinx,117,"('GOLD', 'IV', 12)",False,421.2,5318886796,1457,False
Dmention,162,"('GOLD', 'IV', 0)",False,420.0,5318886796,1457,False
Shecanplay,63,"('SILVER', 'III', 73)",False,347.3,5318886796,1457,False
Wolveraven,54,"('SILVER', 'I', 75)",False,387.5,5318886796,1457,True
Yazoku D Kinaru,60,"('SILVER', 'I', 29)",True,382.9,5318886796,1457,True
Pintokun,605,"('SILVER', 'I', 72)",True,387.2,5318886796,1457,True
RobotChick,258,"('GOLD', 'IV', 20)",False,422.0,5318886796,1457,True
UnclGrandpa,190,"('GOLD', 'IV', 59)",False,425.9,5318886796,1457,True
