summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ResetingDagger ,383,"('PLATINUM', 'III', 55)",False,545.5,5318869259,2273,False
ili64,396,"('PLATINUM', 'IV', 84)",False,528.4,5318869259,2273,False
Ðaviôn,42,"('PLATINUM', 'IV', 46)",False,524.6,5318869259,2273,False
SimpleShaco,359,"('GOLD', 'I', 0)",False,480.0,5318869259,2273,False
AureIion Søl,618,"('PLATINUM', 'II', 44)",False,564.4,5318869259,2273,False
Taliyah or Lost,195,"('PLATINUM', 'III', 5)",False,540.5,5318869259,2273,True
God ZhengL,193,"('PLATINUM', 'IV', 75)",False,527.5,5318869259,2273,True
Ethir60,100,"('PLATINUM', 'IV', 51)",False,525.1,5318869259,2273,True
Harambe TheWHITE,548,"('PLATINUM', 'IV', 68)",False,526.8,5318869259,2273,True
jesuisencannabis,619,"('PLATINUM', 'IV', 59)",False,525.9,5318869259,2273,True
