summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
spirally,46,"('PLATINUM', 'II', 17)",False,561.7,5318839124,1727,False
yasuo111111,176,"('PLATINUM', 'IV', 0)",False,520.0,5318839124,1727,False
Have You Seen Me,202,"('PLATINUM', 'II', 61)",False,566.1,5318839124,1727,False
tRhCLee,38,"('DIAMOND', 'IV', 26)",True,622.6,5318839124,1727,False
TheRealOddster,47,"('GOLD', 'II', 60)",False,466.0,5318839124,1727,False
Khânt u see,35,"('PLATINUM', 'I', 49)",False,584.9,5318839124,1727,True
Hot GothBltch,35,"('PLATINUM', 'I', 82)",True,588.2,5318839124,1727,True
Peppa Pig Oink,38,"('PLATINUM', 'IV', 18)",False,521.8,5318839124,1727,True
xS0rrow v2,34,"('PLATINUM', 'IV', 0)",False,520.0,5318839124,1727,True
PickFast,34,"('PLATINUM', 'III', 75)",False,547.5,5318839124,1727,True
