summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
RyukSchinigami,64,"('BRONZE', 'II', 91)",False,269.1,5318868227,1922,False
CronoTheOwl,101,"('BRONZE', 'II', 40)",False,264.0,5318868227,1922,False
AymanLegend,48,"('SILVER', 'IV', 0)",False,320.0,5318868227,1922,False
jaimecc29,84,"('BRONZE', 'IV', 5)",False,220.5,5318868227,1922,False
EnesT777,77,"('BRONZE', 'III', 59)",False,245.9,5318868227,1922,False
Flinncoolman,66,"('SILVER', 'III', 35)",False,343.5,5318868227,1922,True
MrMsPlays,52,"('SILVER', 'IV', 0)",False,320.0,5318868227,1922,True
Loupsamuse,109,"('BRONZE', 'I', 62)",False,286.2,5318868227,1922,True
QQCocotero,74,"('BRONZE', 'I', 52)",False,285.2,5318868227,1922,True
Yagísimo,71,"('BRONZE', 'II', 21)",False,262.1,5318868227,1922,True
