summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Charpentier fou,82,"('DIAMOND', 'IV', 36)",False,623.6,5318886686,1838,True
your dad a DILF ,342,"('PLATINUM', 'I', 5)",False,580.5,5318886686,1838,True
Maxiiii,167,"('PLATINUM', 'I', 46)",False,584.6,5318886686,1838,True
llale,540,"('PLATINUM', 'I', 23)",False,582.3,5318886686,1838,True
All Hail Tigo,425,"('DIAMOND', 'IV', 75)",False,627.5,5318886686,1838,True
leng ting,196,"('DIAMOND', 'IV', 21)",False,622.1,5318886686,1838,False
Big Smacks,447,"('DIAMOND', 'IV', 17)",False,621.7,5318886686,1838,False
jonasmrh,326,"('PLATINUM', 'I', 30)",False,583.0,5318886686,1838,False
zedisfied shadow,505,"('DIAMOND', 'IV', 0)",False,620.0,5318886686,1838,False
21 01 2022,387,"('DIAMOND', 'IV', 41)",False,624.1,5318886686,1838,False
