summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
NDV Mayo,345,"('GOLD', 'I', 12)",False,481.2,5318847865,1616,True
Raichu v1,252,"('GOLD', 'II', 0)",False,460.0,5318847865,1616,True
ADC From Hell,51,"('PLATINUM', 'IV', 0)",False,520.0,5318847865,1616,True
Only D CANE,230,"('GOLD', 'I', 20)",True,482.0,5318847865,1616,True
Law Of Murphy,619,"('GOLD', 'II', 74)",False,467.4,5318847865,1616,True
I 420 with pope,118,"('GOLD', 'II', 23)",False,462.3,5318847865,1616,False
Greve Skäris,222,"('PLATINUM', 'IV', 13)",True,521.3,5318847865,1616,False
valoni96,505,"('GOLD', 'I', 87)",False,488.7,5318847865,1616,False
Vâldemâr,239,"('PLATINUM', 'IV', 24)",False,522.4,5318847865,1616,False
Aurilau,317,"('GOLD', 'I', 100)",True,490.0,5318847865,1616,False
