summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
kickzdark,143,"('SILVER', 'II', 59)",False,365.9,5318879222,2555,True
VOYdeTRIPIS,190,"('SILVER', 'III', 3)",False,340.3,5318879222,2555,True
Tukif,49,"('SILVER', 'III', 59)",False,345.9,5318879222,2555,True
Canty,101,"('SILVER', 'I', 19)",False,381.9,5318879222,2555,True
Zadernate,55,"('SILVER', 'III', 0)",False,340.0,5318879222,2555,True
ESC ŚtaŃ,63,"('SILVER', 'III', 76)",False,347.6,5318879222,2555,False
iGiKhTMarcus,35,"('SILVER', 'I', 58)",False,385.8,5318879222,2555,False
JollyHoang96,104,"('BRONZE', 'I', 35)",False,283.5,5318879222,2555,False
cjdtvfgvr7gr,107,"('SILVER', 'I', 49)",False,384.9,5318879222,2555,False
brujo007,445,"('SILVER', 'II', 49)",False,364.9,5318879222,2555,False
