summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
thib663,103,"('BRONZE', 'II', 75)",False,267.5,5318902707,1476,False
BloodShotEye,261,"('BRONZE', 'III', 10)",True,241.0,5318902707,1476,False
AFTER GR,43,"('BRONZE', 'IV', 54)",True,225.4,5318902707,1476,False
Flosforo,114,"('BRONZE', 'III', 75)",False,247.5,5318902707,1476,False
Gonzandres10,189,"('BRONZE', 'II', 59)",False,265.9,5318902707,1476,False
LeanAG,111,"('BRONZE', 'II', 16)",False,261.6,5318902707,1476,True
getlucky1996,85,"('BRONZE', 'III', 32)",False,243.2,5318902707,1476,True
OTP for ELO,81,"('BRONZE', 'II', 2)",False,260.2,5318902707,1476,True
Bestsenpai01,182,"('BRONZE', 'IV', 23)",False,222.3,5318902707,1476,True
Karma235,136,"('BRONZE', 'II', 24)",False,262.4,5318902707,1476,True
