summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
EchTerMaGieR,270,"('PLATINUM', 'IV', 0)",False,520.0,5318808955,1732,True
Lé Wúk,196,"('GOLD', 'I', 100)",False,490.0,5318808955,1732,True
NextGenz,393,"('PLATINUM', 'III', 0)",False,540.0,5318808955,1732,True
kokoriko,76,"('GOLD', 'I', 6)",False,480.6,5318808955,1732,True
AktivPT,218,"('GOLD', 'I', 63)",True,486.3,5318808955,1732,True
Crrapaud ,306,"('GOLD', 'II', 75)",False,467.5,5318808955,1732,False
batuesy,218,"('PLATINUM', 'IV', 86)",True,528.6,5318808955,1732,False
NixilisTheFallen,97,"('PLATINUM', 'IV', 37)",True,523.7,5318808955,1732,False
Let me Aphelios,233,"('PLATINUM', 'IV', 65)",False,526.5,5318808955,1732,False
Versas,434,"('PLATINUM', 'IV', 9)",False,520.9,5318808955,1732,False
