summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
jprosa,87,"('BRONZE', 'I', 49)",True,284.9,5318878811,1618,True
MinetaGOD,152,"('BRONZE', 'II', 68)",False,266.8,5318878811,1618,True
samsamsammr,111,"('BRONZE', 'III', 90)",False,249.0,5318878811,1618,True
Theo714,84,"('BRONZE', 'II', 32)",False,263.2,5318878811,1618,True
KikigameTHEBEST,101,"('BRONZE', 'III', 63)",False,246.3,5318878811,1618,True
Testmomo,184,"('BRONZE', 'III', 67)",False,246.7,5318878811,1618,False
ElPapaGamerr,35,"('BRONZE', 'III', 83)",True,248.3,5318878811,1618,False
T0N13L4M0,35,"('BRONZE', 'II', 81)",False,268.1,5318878811,1618,False
age shogun,59,"('BRONZE', 'IV', 57)",False,225.7,5318878811,1618,False
krlos666,154,"('BRONZE', 'II', 99)",False,269.9,5318878811,1618,False
