summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Diare Freak,77,"('BRONZE', 'II', 13)",False,261.3,5318860203,1119,True
Con Una Mano,273,"('BRONZE', 'II', 60)",False,266.0,5318860203,1119,True
Guarany,103,"('BRONZE', 'I', 26)",False,282.6,5318860203,1119,True
xanayouk,229,"('BRONZE', 'II', 66)",False,266.6,5318860203,1119,True
ْn,231,"('BRONZE', 'II', 43)",False,264.3,5318860203,1119,True
harlan3000,245,"('BRONZE', 'I', 18)",False,281.8,5318860203,1119,False
Orknu,159,Unknown,Unknown,Unknown,5318860203,1119,False
Pain0806,48,"('BRONZE', 'IV', 28)",False,222.8,5318860203,1119,False
escanor1066,33,"('BRONZE', 'III', 45)",False,244.5,5318860203,1119,False
sqnvq,43,"('BRONZE', 'II', 75)",False,267.5,5318860203,1119,False
