summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
dardradrepia,83,"('SILVER', 'IV', 36)",False,323.6,5318895934,199,True
MrDoudou20,111,"('BRONZE', 'I', 68)",False,286.8,5318895934,199,True
Zéphyr972,126,"('SILVER', 'IV', 47)",False,324.7,5318895934,199,True
zarpasuave17,163,"('BRONZE', 'III', 75)",False,247.5,5318895934,199,True
alexreder,50,"('BRONZE', 'IV', 64)",False,226.4,5318895934,199,True
GGRekS,365,"('SILVER', 'IV', 56)",True,325.6,5318895934,199,False
GapMak,105,"('BRONZE', 'I', 59)",False,285.9,5318895934,199,False
pmjud,30,"('IRON', 'IV', 0)",False,120.0,5318895934,199,False
BlackMind Yolo,192,"('SILVER', 'II', 0)",False,360.0,5318895934,199,False
souodih,224,"('SILVER', 'IV', 83)",True,328.3,5318895934,199,False
