summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Sumtinwongg,237,"('SILVER', 'IV', 68)",False,326.8,5318886447,2187,False
iTz1B0rcr4ftz1,219,"('SILVER', 'III', 63)",False,346.3,5318886447,2187,False
BeYoudude,72,"('SILVER', 'III', 60)",False,346.0,5318886447,2187,False
LEE XTA ,41,"('SILVER', 'III', 31)",False,343.1,5318886447,2187,False
Tetrinxo,280,"('SILVER', 'II', 14)",False,361.4,5318886447,2187,False
SuperMusk,287,"('SILVER', 'I', 56)",False,385.6,5318886447,2187,True
 Dadashreeji,304,"('SILVER', 'III', 19)",True,341.9,5318886447,2187,True
Ruimtevaarder,310,"('SILVER', 'II', 20)",False,362.0,5318886447,2187,True
SoLLEE322,47,"('SILVER', 'III', 61)",False,346.1,5318886447,2187,True
GIWON,220,"('SILVER', 'II', 5)",False,360.5,5318886447,2187,True
