summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
yAvenue,145,"('GOLD', 'IV', 90)",False,429.0,5318819469,1951,False
paco sanz tonto,56,"('GOLD', 'III', 31)",False,443.1,5318819469,1951,False
nativo,325,"('GOLD', 'II', 0)",False,460.0,5318819469,1951,False
Dàru,418,"('GOLD', 'IV', 11)",False,421.1,5318819469,1951,False
Iron Blyat,764,"('PLATINUM', 'IV', 28)",False,522.8,5318819469,1951,False
Griiiff,243,"('GOLD', 'II', 15)",False,461.5,5318819469,1951,True
Fart CL0ud,335,"('GOLD', 'III', 48)",False,444.8,5318819469,1951,True
1C bin laden 1,248,"('GOLD', 'IV', 13)",False,421.3,5318819469,1951,True
1C bin laden,312,"('GOLD', 'I', 13)",False,481.3,5318819469,1951,True
Robertoy,198,"('GOLD', 'III', 19)",False,441.9,5318819469,1951,True
