summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Obergruppenfurer,125,"('SILVER', 'I', 12)",False,381.2,5318858418,1457,True
HATER DO MERCADO,268,"('SILVER', 'II', 65)",False,366.5,5318858418,1457,True
TheGreenBastard,163,"('SILVER', 'II', 13)",False,361.3,5318858418,1457,True
Tim qwertz,179,"('SILVER', 'II', 12)",False,361.2,5318858418,1457,True
Kisamato,95,"('SILVER', 'I', 53)",False,385.3,5318858418,1457,True
TheMirai,148,"('SILVER', 'II', 41)",False,364.1,5318858418,1457,False
Kekekkekek,71,"('BRONZE', 'I', 100)",False,290.0,5318858418,1457,False
ClimbingNoSport,52,"('SILVER', 'I', 100)",False,390.0,5318858418,1457,False
Xanny Overdose,76,"('SILVER', 'I', 15)",False,381.5,5318858418,1457,False
Vaccine,179,"('SILVER', 'II', 95)",False,369.5,5318858418,1457,False
