summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
OTL Phantom,54,"('PLATINUM', 'I', 100)",False,590.0,5318857860,1258,False
Bad name i know,307,"('PLATINUM', 'I', 40)",False,584.0,5318857860,1258,False
BING BANG BOW 99,296,"('DIAMOND', 'IV', 73)",True,627.3,5318857860,1258,False
iRedHot,233,"('DIAMOND', 'II', 5)",False,660.5,5318857860,1258,False
Kykko le Morveux,117,"('DIAMOND', 'IV', 0)",False,620.0,5318857860,1258,False
HATSUNE MIKU XD,55,"('DIAMOND', 'IV', 0)",False,620.0,5318857860,1258,True
xImFlamez,259,"('PLATINUM', 'I', 19)",False,581.9,5318857860,1258,True
Relentlesś,386,"('DIAMOND', 'III', 16)",False,641.6,5318857860,1258,True
IllIllIlIl,428,"('DIAMOND', 'I', 95)",True,689.5,5318857860,1258,True
The Tornadó,480,"('DIAMOND', 'IV', 43)",False,624.3,5318857860,1258,True
