summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Basuko,372,"('GOLD', 'III', 0)",False,440.0,5318893853,1792,False
ParadizzoFpS,296,"('SILVER', 'II', 30)",False,363.0,5318893853,1792,False
SNtrash Bin,59,"('GOLD', 'IV', 13)",False,421.3,5318893853,1792,False
johan der dritte,318,"('GOLD', 'IV', 15)",False,421.5,5318893853,1792,False
Xalo XMandul,42,"('GOLD', 'IV', 1)",False,420.1,5318893853,1792,False
XSEA10001,85,"('GOLD', 'IV', 69)",False,426.9,5318893853,1792,True
TheSecondClouds,41,"('GOLD', 'III', 74)",False,447.4,5318893853,1792,True
Pepe BotiK,391,"('GOLD', 'IV', 90)",False,429.0,5318893853,1792,True
Liwyatan,577,"('GOLD', 'II', 29)",False,462.9,5318893853,1792,True
IlIIIlIlIIIlIl,38,"('GOLD', 'III', 20)",False,442.0,5318893853,1792,True
