summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Trippel,187,"('SILVER', 'III', 96)",True,349.6,5318798706,1581,False
KevuxK1,94,"('SILVER', 'IV', 75)",False,327.5,5318798706,1581,False
kiLLaLaharll,60,"('BRONZE', 'II', 67)",False,266.7,5318798706,1581,False
ThisIsElGiovanni,330,"('SILVER', 'IV', 0)",False,320.0,5318798706,1581,False
Timeee14,290,"('SILVER', 'IV', 14)",False,321.4,5318798706,1581,False
SmurfSmite,90,"('SILVER', 'III', 90)",True,349.0,5318798706,1581,True
HYP3RION,272,"('SILVER', 'III', 48)",True,344.8,5318798706,1581,True
mao dagege,299,"('SILVER', 'IV', 31)",False,323.1,5318798706,1581,True
Hi im Liang,307,"('SILVER', 'IV', 35)",False,323.5,5318798706,1581,True
DurchgeFeedeT,168,"('SILVER', 'IV', 2)",False,320.2,5318798706,1581,True
