summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
CASI LA PÖLLAS,286,"('DIAMOND', 'III', 19)",True,641.9,5318828265,1869,False
me nasty,364,"('DIAMOND', 'III', 16)",False,641.6,5318828265,1869,False
SamiAkalira,256,"('DIAMOND', 'IV', 18)",False,621.8,5318828265,1869,False
Trailior,405,"('DIAMOND', 'IV', 0)",False,620.0,5318828265,1869,False
 Β Λ Κ Ι Ω,45,"('DIAMOND', 'IV', 10)",False,621.0,5318828265,1869,False
KÖLN SHIN,76,"('PLATINUM', 'I', 39)",False,583.9,5318828265,1869,True
Rainwalk,411,"('DIAMOND', 'III', 4)",True,640.4,5318828265,1869,True
Lynnl Cn,177,"('DIAMOND', 'III', 49)",True,644.9,5318828265,1869,True
Sad Role Toplane,274,"('DIAMOND', 'III', 62)",False,646.2,5318828265,1869,True
sugar NOT found,82,"('DIAMOND', 'III', 4)",False,640.4,5318828265,1869,True
