summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Gholy,101,"('BRONZE', 'II', 37)",False,263.7,5318879532,1412,True
aro0w,189,"('BRONZE', 'I', 15)",False,281.5,5318879532,1412,True
ireblo,194,"('BRONZE', 'I', 0)",False,280.0,5318879532,1412,True
la patte,112,"('BRONZE', 'III', 0)",False,240.0,5318879532,1412,True
Lolo14K,85,"('BRONZE', 'I', 1)",True,280.1,5318879532,1412,True
Marck5858,95,"('BRONZE', 'III', 10)",False,241.0,5318879532,1412,False
KRK42,90,"('BRONZE', 'II', 23)",False,262.3,5318879532,1412,False
RyZZo0R,31,Unknown,Unknown,Unknown,5318879532,1412,False
Marqui y lobo,47,"('BRONZE', 'II', 58)",False,265.8,5318879532,1412,False
7R1CkY7,67,"('BRONZE', 'III', 2)",False,240.2,5318879532,1412,False
