summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Trillus Maximus,139,"('GOLD', 'I', 83)",False,488.3,5318889213,1699,True
Walodja98,93,"('GOLD', 'II', 28)",False,462.8,5318889213,1699,True
Thyreus123,379,"('GOLD', 'I', 59)",False,485.9,5318889213,1699,True
Acpkill,209,"('PLATINUM', 'IV', 28)",False,522.8,5318889213,1699,True
SsRrius,357,"('GOLD', 'II', 3)",False,460.3,5318889213,1699,True
MrAtreck,351,"('PLATINUM', 'IV', 10)",False,521.0,5318889213,1699,False
i n a k,333,"('GOLD', 'II', 17)",False,461.7,5318889213,1699,False
alvarOωO,350,"('GOLD', 'III', 60)",False,446.0,5318889213,1699,False
Palegia,201,"('GOLD', 'I', 72)",False,487.2,5318889213,1699,False
Jexe,299,"('GOLD', 'II', 5)",True,460.5,5318889213,1699,False
