summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Jamlysel,37,"('SILVER', 'II', 48)",False,364.8,5318799548,2124,True
berkani3000,224,"('SILVER', 'I', 29)",False,382.9,5318799548,2124,True
Mouliman,360,"('SILVER', 'III', 52)",False,345.2,5318799548,2124,True
Uchiha Udyr,206,"('GOLD', 'IV', 11)",False,421.1,5318799548,2124,True
erika fondue,112,"('GOLD', 'IV', 1)",True,420.1,5318799548,2124,True
Harry Poted,205,"('SILVER', 'III', 57)",False,345.7,5318799548,2124,False
RuiVC,201,"('SILVER', 'II', 37)",False,363.7,5318799548,2124,False
Estonian F10,189,"('SILVER', 'I', 15)",False,381.5,5318799548,2124,False
CHOKO LOKO 00,685,"('SILVER', 'II', 13)",False,361.3,5318799548,2124,False
3daam,111,"('SILVER', 'I', 12)",False,381.2,5318799548,2124,False
