summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Gwennie,112,"('SILVER', 'III', 76)",False,347.6,5318866787,2317,True
Mysras,100,"('GOLD', 'IV', 34)",False,423.4,5318866787,2317,True
li64,363,"('GOLD', 'IV', 11)",False,421.1,5318866787,2317,True
CaptainColaZeus ,82,"('SILVER', 'I', 42)",False,384.2,5318866787,2317,True
JSA Neoruby,119,"('SILVER', 'I', 14)",False,381.4,5318866787,2317,True
Ryzekocher,126,"('GOLD', 'IV', 0)",False,420.0,5318866787,2317,False
MarcoRay1009,245,"('GOLD', 'IV', 0)",False,420.0,5318866787,2317,False
13SJason,89,"('GOLD', 'IV', 12)",False,421.2,5318866787,2317,False
KaarisMoiLoreil,238,"('SILVER', 'III', 54)",False,345.4,5318866787,2317,False
Ne1rda,239,"('SILVER', 'I', 45)",True,384.5,5318866787,2317,False
