summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ChοeGo,269,"('DIAMOND', 'IV', 24)",False,622.4,5318847111,2138,True
Deevφ,297,"('PLATINUM', 'I', 14)",False,581.4,5318847111,2138,True
FF Hermitt,432,"('PLATINUM', 'I', 17)",False,581.7,5318847111,2138,True
M1T1CO,124,"('DIAMOND', 'III', 63)",True,646.3,5318847111,2138,True
YasuoMontageOnly,77,"('DIAMOND', 'I', 2)",False,680.2,5318847111,2138,True
AIucius,118,"('PLATINUM', 'II', 63)",False,566.3,5318847111,2138,False
iFenrear,554,"('PLATINUM', 'I', 60)",False,586.0,5318847111,2138,False
G2 EinfacherFang,503,"('DIAMOND', 'III', 44)",False,644.4,5318847111,2138,False
DaftLutin,203,"('PLATINUM', 'I', 1)",False,580.1,5318847111,2138,False
Prépuce endolori,227,"('PLATINUM', 'I', 55)",False,585.5,5318847111,2138,False
