summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Shacognitif,297,"('GOLD', 'I', 38)",False,483.8,5318799534,1209,True
Pîxyn,117,"('GOLD', 'III', 8)",False,440.8,5318799534,1209,True
Kepø,188,"('GOLD', 'II', 86)",False,468.6,5318799534,1209,True
KeysCore99,385,"('GOLD', 'IV', 49)",False,424.9,5318799534,1209,True
FBS27,109,"('GOLD', 'II', 30)",False,463.0,5318799534,1209,True
xGeNix,195,"('GOLD', 'I', 48)",False,484.8,5318799534,1209,False
Mr Sushi Boy,235,"('GOLD', 'II', 74)",False,467.4,5318799534,1209,False
PermisDeChasse,119,"('GOLD', 'I', 3)",True,480.3,5318799534,1209,False
Methdonalds,251,"('GOLD', 'II', 91)",False,469.1,5318799534,1209,False
hu fabrizio,296,"('GOLD', 'II', 41)",False,464.1,5318799534,1209,False
