summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ti smurfo sort,58,"('SILVER', 'II', 63)",False,366.3,5318889238,1746,True
imCheeky,390,"('GOLD', 'IV', 71)",False,427.1,5318889238,1746,True
Core9291,223,"('SILVER', 'I', 42)",False,384.2,5318889238,1746,True
Nice2MeedYou,247,"('GOLD', 'IV', 35)",False,423.5,5318889238,1746,True
Hundzy,303,"('SILVER', 'I', 15)",False,381.5,5318889238,1746,True
xBettyBlue,192,"('SILVER', 'I', 20)",False,382.0,5318889238,1746,False
MrVoidCentury,35,"('SILVER', 'II', 41)",False,364.1,5318889238,1746,False
DéviLSpirit,211,"('SILVER', 'I', 85)",True,388.5,5318889238,1746,False
MadeInCanarias,264,"('GOLD', 'IV', 1)",False,420.1,5318889238,1746,False
krisknegyvas1,188,"('SILVER', 'I', 38)",False,383.8,5318889238,1746,False
