summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
fret757,172,"('SILVER', 'IV', 22)",False,322.2,5318858761,1236,True
MC Javito,242,"('SILVER', 'II', 53)",True,365.3,5318858761,1236,True
Yukira,199,"('SILVER', 'III', 64)",False,346.4,5318858761,1236,True
Zpartac,112,"('SILVER', 'II', 94)",True,369.4,5318858761,1236,True
heisenberg10793,87,"('BRONZE', 'I', 60)",True,286.0,5318858761,1236,True
SilentKnight660,192,"('SILVER', 'IV', 11)",False,321.1,5318858761,1236,False
SPACEBAR WARRIOR,115,"('SILVER', 'IV', 0)",False,320.0,5318858761,1236,False
JuRa91,139,"('SILVER', 'IV', 15)",False,321.5,5318858761,1236,False
xNOVOx,39,"('SILVER', 'IV', 0)",False,320.0,5318858761,1236,False
merlamos,81,"('SILVER', 'IV', 47)",True,324.7,5318858761,1236,False
