summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
E5B D4rtaine,512,"('DIAMOND', 'I', 0)",False,680.0,5318798689,952,False
GC Shσyo,471,"('DIAMOND', 'IV', 1)",False,620.1,5318798689,952,False
ghoµl,439,"('DIAMOND', 'II', 45)",False,664.5,5318798689,952,False
dubzy,554,"('DIAMOND', 'I', 13)",True,681.3,5318798689,952,False
LaluVia,232,"('MASTER', 'I', 1)",True,780.1,5318798689,952,False
derJettster,349,"('DIAMOND', 'II', 7)",False,660.7,5318798689,952,True
Friendzone,182,"('DIAMOND', 'II', 47)",False,664.7,5318798689,952,True
Porosaver,207,"('DIAMOND', 'I', 62)",False,686.2,5318798689,952,True
Akiasa,363,"('DIAMOND', 'II', 23)",True,662.3,5318798689,952,True
Puki style99,293,"('DIAMOND', 'II', 46)",False,664.6,5318798689,952,True
