summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Loppx,83,"('BRONZE', 'IV', 92)",False,229.2,5318808699,1990,True
rottingmummy,309,"('BRONZE', 'I', 14)",False,281.4,5318808699,1990,True
CallmeWei,95,"('BRONZE', 'I', 24)",False,282.4,5318808699,1990,True
LilUzzy,63,"('BRONZE', 'II', 72)",True,267.2,5318808699,1990,True
TTWI09,99,"('BRONZE', 'II', 67)",False,266.7,5318808699,1990,True
Marck14,89,"('BRONZE', 'II', 21)",False,262.1,5318808699,1990,False
sosafinancials,150,"('BRONZE', 'III', 47)",False,244.7,5318808699,1990,False
MYmanson,90,"('BRONZE', 'III', 40)",False,244.0,5318808699,1990,False
YTMR,82,"('BRONZE', 'II', 22)",False,262.2,5318808699,1990,False
MRDeZire,67,"('BRONZE', 'III', 16)",False,241.6,5318808699,1990,False
