summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
XSentixXx,49,"('SILVER', 'IV', 36)",False,323.6,5318877786,1374,False
Barnettcu,31,Unknown,Unknown,Unknown,5318877786,1374,False
lxmmd,33,"('SILVER', 'II', 96)",False,369.6,5318877786,1374,False
wexwvwig,32,"('SILVER', 'IV', 25)",False,322.5,5318877786,1374,False
Shalthalen,31,Unknown,Unknown,Unknown,5318877786,1374,False
ACID ABUSER,32,Unknown,Unknown,Unknown,5318877786,1374,True
mauling,30,Unknown,Unknown,Unknown,5318877786,1374,True
xktoii,32,"('SILVER', 'II', 46)",False,364.6,5318877786,1374,True
Dîvine Irelia,43,"('SILVER', 'IV', 65)",False,326.5,5318877786,1374,True
AMD RX 6800XT,32,Unknown,Unknown,Unknown,5318877786,1374,True
