summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
YoungPadre,241,"('SILVER', 'III', 47)",False,344.7,5318901485,1833,True
SavsHelios,194,"('SILVER', 'III', 57)",False,345.7,5318901485,1833,True
Walow,128,"('SILVER', 'I', 26)",False,382.6,5318901485,1833,True
Zaadcelleke,258,"('SILVER', 'III', 13)",False,341.3,5318901485,1833,True
Quiey,194,"('SILVER', 'III', 18)",False,341.8,5318901485,1833,True
Line69,126,"('SILVER', 'III', 72)",False,347.2,5318901485,1833,False
SKT T1 Ganker,355,"('SILVER', 'III', 81)",False,348.1,5318901485,1833,False
Manwee98,177,"('SILVER', 'III', 29)",False,342.9,5318901485,1833,False
arashi Ki 0,174,"('SILVER', 'III', 51)",False,345.1,5318901485,1833,False
FK RiiOT GAMES,371,"('SILVER', 'III', 28)",False,342.8,5318901485,1833,False
