summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Yοkaa,93,"('GOLD', 'II', 63)",False,466.3,5318894472,2006,False
michaelsx,245,"('PLATINUM', 'III', 81)",False,548.1,5318894472,2006,False
YourGreatGrandma,72,"('GOLD', 'I', 15)",False,481.5,5318894472,2006,False
jacquemal2,244,"('GOLD', 'II', 59)",False,465.9,5318894472,2006,False
Sayonara Eren,82,"('GOLD', 'II', 24)",False,462.4,5318894472,2006,False
ZweetPineapple,296,"('PLATINUM', 'III', 40)",False,544.0,5318894472,2006,True
Vencel,191,"('PLATINUM', 'IV', 34)",False,523.4,5318894472,2006,True
God Tier Hook,237,"('PLATINUM', 'IV', 6)",False,520.6,5318894472,2006,True
l 21wd l,139,"('PLATINUM', 'IV', 39)",False,523.9,5318894472,2006,True
Petashaeshe,64,"('PLATINUM', 'IV', 1)",False,520.1,5318894472,2006,True
