summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Salt Bill,69,"('BRONZE', 'III', 60)",False,246.0,5318818895,1500,False
Redrow32,65,"('BRONZE', 'II', 61)",False,266.1,5318818895,1500,False
Havok2495,59,"('BRONZE', 'III', 24)",False,242.4,5318818895,1500,False
HieiEm,34,"('BRONZE', 'I', 21)",False,282.1,5318818895,1500,False
wbxyijxk,57,"('BRONZE', 'I', 24)",False,282.4,5318818895,1500,False
XKuziX,94,"('BRONZE', 'II', 78)",False,267.8,5318818895,1500,True
MaskedRevenge,51,Unknown,Unknown,Unknown,5318818895,1500,True
dídi,218,"('BRONZE', 'I', 70)",False,287.0,5318818895,1500,True
moulain,110,"('SILVER', 'IV', 39)",False,323.9,5318818895,1500,True
berberdrinker,31,Unknown,Unknown,Unknown,5318818895,1500,True
