summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
El Mata Ñordos,211,"('SILVER', 'III', 89)",False,348.9,5318880229,2078,False
Loens,105,"('BRONZE', 'I', 77)",False,287.7,5318880229,2078,False
RAM787,53,"('SILVER', 'IV', 13)",False,321.3,5318880229,2078,False
illuminatiPT99,182,"('BRONZE', 'II', 65)",False,266.5,5318880229,2078,False
p4t0r4d14ct1v0,329,"('SILVER', 'IV', 66)",True,326.6,5318880229,2078,False
Kjos,95,"('SILVER', 'IV', 8)",False,320.8,5318880229,2078,True
vibrion,159,"('SILVER', 'II', 30)",True,363.0,5318880229,2078,True
DIOBUSSOLA,162,"('BRONZE', 'I', 0)",False,280.0,5318880229,2078,True
Darkenon,183,"('SILVER', 'II', 1)",False,360.1,5318880229,2078,True
liahuos,221,"('SILVER', 'IV', 59)",False,325.9,5318880229,2078,True
