summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
LiDioTi,76,"('BRONZE', 'III', 68)",False,246.8,5318902869,2051,True
Primp02,199,"('BRONZE', 'I', 0)",False,280.0,5318902869,2051,True
Enmerudanki01,100,"('IRON', 'IV', 26)",False,122.6,5318902869,2051,True
kaibii,176,"('BRONZE', 'III', 89)",False,248.9,5318902869,2051,True
peligro15,74,"('BRONZE', 'IV', 93)",False,229.3,5318902869,2051,True
Vêrtex,265,"('SILVER', 'IV', 11)",False,321.1,5318902869,2051,False
Général,62,"('BRONZE', 'IV', 41)",False,224.1,5318902869,2051,False
SolTheTraveler,171,"('IRON', 'III', 6)",False,140.6,5318902869,2051,False
The Asher ,272,"('BRONZE', 'III', 48)",False,244.8,5318902869,2051,False
lupas montana,298,"('BRONZE', 'III', 11)",False,241.1,5318902869,2051,False
