summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
lppddbz,61,"('SILVER', 'I', 0)",False,380.0,5318798831,1988,False
WolfKing12I0,210,"('GOLD', 'IV', 26)",False,422.6,5318798831,1988,False
WolfKing121O,326,"('SILVER', 'II', 31)",False,363.1,5318798831,1988,False
fSxNcJames,41,"('SILVER', 'III', 63)",False,346.3,5318798831,1988,False
HarrietiTzMvO,39,"('GOLD', 'IV', 0)",False,420.0,5318798831,1988,False
AsakuraDSora,122,"('GOLD', 'IV', 0)",False,420.0,5318798831,1988,True
Bvltraz,190,"('SILVER', 'I', 100)",True,390.0,5318798831,1988,True
Davide0011,303,"('SILVER', 'I', 15)",False,381.5,5318798831,1988,True
SrMamadisimo,181,"('SILVER', 'IV', 63)",False,326.3,5318798831,1988,True
SrSuicida,258,"('GOLD', 'IV', 35)",False,423.5,5318798831,1988,True
