summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SpeedyCrayon,138,"('SILVER', 'I', 2)",False,380.2,5318829094,1487,False
Vermox,67,"('SILVER', 'I', 0)",False,380.0,5318829094,1487,False
ace of spade 1,197,"('GOLD', 'IV', 0)",False,420.0,5318829094,1487,False
Patus z Tywoni,38,"('GOLD', 'IV', 79)",True,427.9,5318829094,1487,False
UltraNobJG,39,"('SILVER', 'I', 60)",True,386.0,5318829094,1487,False
ST Jan Voca,107,"('SILVER', 'II', 97)",False,369.7,5318829094,1487,True
mm kiero nocilla,377,"('GOLD', 'IV', 0)",False,420.0,5318829094,1487,True
PikeDive,107,"('SILVER', 'II', 45)",False,364.5,5318829094,1487,True
HolanZ,105,"('GOLD', 'IV', 59)",False,425.9,5318829094,1487,True
HellRaiZ is Win,69,"('SILVER', 'I', 21)",False,382.1,5318829094,1487,True
