summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Pettejaidemu,34,"('GOLD', 'IV', 0)",False,420.0,5318891050,1361,True
aKeZOdelette,60,"('SILVER', 'I', 74)",False,387.4,5318891050,1361,True
Toke Targaryen,40,"('GOLD', 'IV', 0)",False,420.0,5318891050,1361,True
jrkku,48,"('GOLD', 'IV', 59)",False,425.9,5318891050,1361,True
jmhfjp,60,"('GOLD', 'IV', 59)",False,425.9,5318891050,1361,True
HíìmMartin,35,"('GOLD', 'II', 32)",False,463.2,5318891050,1361,False
KirkdOrV,39,"('PLATINUM', 'IV', 15)",False,521.5,5318891050,1361,False
ME KING ME ORDER,35,"('GOLD', 'III', 94)",False,449.4,5318891050,1361,False
Rebul Amon Ra,74,"('GOLD', 'IV', 66)",False,426.6,5318891050,1361,False
σωσ,37,"('GOLD', 'IV', 34)",False,423.4,5318891050,1361,False
