summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Kingsta,151,"('GOLD', 'IV', 75)",False,427.5,5318868630,2001,True
happynewyear666,433,"('GOLD', 'III', 29)",False,442.9,5318868630,2001,True
AwesomeProphecy,365,"('GOLD', 'IV', 91)",False,429.1,5318868630,2001,True
moreno melenas,214,"('SILVER', 'II', 92)",False,369.2,5318868630,2001,True
Topopardo,315,"('GOLD', 'IV', 19)",False,421.9,5318868630,2001,True
MTD Joro,223,"('GOLD', 'IV', 0)",False,420.0,5318868630,2001,False
ouŁÞlay,497,"('GOLD', 'IV', 59)",False,425.9,5318868630,2001,False
BACREWz,137,"('GOLD', 'IV', 33)",False,423.3,5318868630,2001,False
Eddytrautnicht,352,"('GOLD', 'IV', 37)",False,423.7,5318868630,2001,False
gammeltank1,44,"('GOLD', 'III', 66)",False,446.6,5318868630,2001,False
