summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Haaastiiiiiiii,162,"('GOLD', 'III', 5)",False,440.5,5318839814,1687,False
Kir Mazno,41,"('GOLD', 'II', 42)",False,464.2,5318839814,1687,False
LitBoy420,46,"('GOLD', 'II', 6)",False,460.6,5318839814,1687,False
SorsLeCrossVolé,77,"('GOLD', 'III', 54)",False,445.4,5318839814,1687,False
Peter Seller,313,"('GOLD', 'II', 38)",False,463.8,5318839814,1687,False
Hannibalism,100,"('GOLD', 'IV', 40)",False,424.0,5318839814,1687,True
deniliho,339,"('PLATINUM', 'IV', 34)",False,523.4,5318839814,1687,True
itsWoo,75,"('GOLD', 'III', 75)",False,447.5,5318839814,1687,True
ChillYesToxicNo,69,"('GOLD', 'II', 23)",False,462.3,5318839814,1687,True
LuCkyXTwiztz,60,"('GOLD', 'II', 80)",False,468.0,5318839814,1687,True
